거래금액,거래유형,건물면적,건물주용도,건축년도,년,대지면적,법정동,시군구,용도지역,월,유형,일,지역코드,층,구분,건물m2당가격,토지m2당가격
1820,0,3.99,판매,2004.0,2019,0.0,돈의동,종로구,일반상업,10,집합,15,11110,0.0,0,456.14,inf
1820,0,4.03,판매,2004.0,2019,0.0,돈의동,종로구,일반상업,10,집합,15,11110,0.0,0,451.613,inf
1820,0,4.0,판매,2004.0,2019,0.0,돈의동,종로구,일반상업,10,집합,15,11110,0.0,0,455.0,inf
1820,0,4.0,판매,2004.0,2019,0.0,돈의동,종로구,일반상업,10,집합,15,11110,0.0,0,455.0,inf
1820,0,4.0,판매,2004.0,2019,0.0,돈의동,종로구,일반상업,10,집합,15,11110,0.0,0,455.0,inf
1820,0,4.0,판매,2004.0,2019,0.0,돈의동,종로구,일반상업,10,집합,15,11110,0.0,0,455.0,inf
1820,0,4.0,판매,2004.0,2019,0.0,돈의동,종로구,일반상업,10,집합,15,11110,0.0,0,455.0,inf
1820,0,4.0,판매,2004.0,2019,0.0,돈의동,종로구,일반상업,10,집합,15,11110,0.0,0,455.0,inf
1820,0,4.0,판매,2004.0,2019,0.0,돈의동,종로구,일반상업,10,집합,15,11110,0.0,0,455.0,inf
1800,0,3.44,판매,2004.0,2019,0.0,돈의동,종로구,일반상업,10,집합,15,11110,0.0,0,523.256,inf
1800,0,3.76,판매,2004.0,2019,0.0,돈의동,종로구,일반상업,10,집합,15,11110,0.0,0,478.723,inf
1000,0,4.0,판매,2004.0,2019,0.0,돈의동,종로구,일반상업,10,집합,31,11110,0.0,0,250.0,inf
1230000,0,1330.5,제2종근린생활,2019.0,2019,198.4,종로3가,종로구,일반상업,10,일반,4,11110,0.0,0,924.464,6199.597
590000,0,70.72,기타,1961.0,2019,142.2,종로3가,종로구,일반상업,10,일반,28,11110,0.0,0,8342.76,4149.086
25000,0,9.72,판매,2006.0,2019,0.0,인의동,종로구,일반상업,10,집합,8,11110,0.0,0,2572.016,inf
30000,0,19.44,판매,2006.0,2019,0.0,인의동,종로구,일반상업,10,집합,8,11110,0.0,0,1543.21,inf
34000,0,30.83,제2종근린생활,2006.0,2019,0.0,인의동,종로구,일반상업,10,집합,10,11110,0.0,0,1102.822,inf
30000,0,7.45,판매,2006.0,2019,0.0,인의동,종로구,일반상업,10,집합,17,11110,0.0,0,4026.846,inf
26000,0,43.17,제1종근린생활,2006.0,2019,0.0,인의동,종로구,일반상업,10,집합,21,11110,0.0,0,602.27,inf
30000,0,33.21,제2종근린생활,2006.0,2019,0.0,인의동,종로구,일반상업,10,집합,31,11110,0.0,0,903.342,inf
20000,0,8.67,판매,2006.0,2019,0.0,인의동,종로구,일반상업,10,집합,31,11110,0.0,0,2306.805,inf
380000,0,927.68,숙박,2000.0,2019,243.6,연지동,종로구,일반상업,10,일반,14,11110,0.0,0,409.624,1559.934
65000,0,141.08,제1종근린생활,0.0,2019,93.3,효제동,종로구,일반상업,10,일반,19,11110,0.0,0,460.731,696.677
85000,0,72.72,제1종근린생활,0.0,2019,41.67,종로5가,종로구,일반상업,10,일반,2,11110,0.0,0,1168.867,2039.837
73500,0,52.9,제2종근린생활,0.0,2019,43.3,종로5가,종로구,일반상업,10,일반,25,11110,0.0,0,1389.414,1697.46
455000,0,937.53,제2종근린생활,2014.0,2019,174.6,종로6가,종로구,일반상업,10,일반,17,11110,0.0,0,485.318,2605.956
50000,0,12.67,제1종근린생활,2008.0,2019,0.0,동숭동,종로구,제3종일반주거,10,집합,11,11110,0.0,0,3946.33,inf
35000,0,61.7,제2종근린생활,2018.0,2019,0.0,혜화동,종로구,제1종일반주거,10,집합,8,11110,0.0,0,567.261,inf
220000,0,685.62,제2종근린생활,1976.0,2019,241.3,혜화동,종로구,제2종일반주거,10,일반,15,11110,0.0,0,320.877,911.728
11000,0,42.18,제2종근린생활,1994.0,2019,0.0,혜화동,종로구,제3종일반주거,10,집합,26,11110,5.0,0,260.787,inf
6143040,0,5153.53,기타,2004.0,2019,904.4,명륜2가,종로구,제3종일반주거,10,일반,16,11110,0.0,0,1192.006,6792.393
200000,0,31.9,제1종근린생활,1956.0,2019,66.1,명륜4가,종로구,제2종일반주거,10,일반,31,11110,0.0,0,6269.592,3025.719
8414,0,8.41,판매,1997.0,2019,0.0,창신동,종로구,일반상업,10,집합,29,11110,0.0,0,1000.476,inf
45000,0,28.97,제1종근린생활,0.0,2019,29.8,창신동,종로구,제3종일반주거,10,일반,30,11110,0.0,0,1553.331,1510.067
79500,0,35.3,제2종근린생활,2017.0,2019,0.0,평동,종로구,제2종일반주거,10,집합,29,11110,31.0,0,2252.125,inf
241735,0,173.43,제2종근린생활,0.0,2019,460.0,부암동,종로구,제1종일반주거,10,일반,22,11110,0.0,0,1393.848,525.511
112500,0,52.89,제2종근린생활,0.0,2019,112.4,통의동,종로구,제2종일반주거,11,일반,9,11110,0.0,0,2127.056,1000.89
97500,0,62.81,제2종근린생활,0.0,2019,128.9,통의동,종로구,제2종일반주거,11,일반,9,11110,0.0,0,1552.301,756.4
186000,0,76.1,제2종근린생활,1959.0,2019,123.2,누하동,종로구,제2종일반주거,11,일반,26,11110,0.0,0,2444.152,1509.74
82000,0,80.12,숙박,2005.0,2019,0.0,수송동,종로구,일반상업,11,집합,12,11110,13.0,0,1023.465,inf
28000,0,36.86,숙박,2005.0,2019,0.0,수송동,종로구,일반상업,11,집합,25,11110,6.0,0,759.631,inf
89000,0,135.88,업무,1968.0,2019,0.0,경운동,종로구,일반상업,11,집합,28,11110,3.0,0,654.99,inf
33000,0,81.06,제1종근린생활,1983.0,2019,0.0,인사동,종로구,일반상업,11,집합,12,11110,3.0,0,407.106,inf
1100000,0,1353.08,제2종근린생활,1969.0,2019,166.0,인사동,종로구,일반상업,11,일반,21,11110,0.0,0,812.96,6626.506
30000,0,43.01,업무,1992.0,2019,0.0,인사동,종로구,일반상업,11,집합,25,11110,0.0,0,697.512,inf
30000,0,44.1,업무,1992.0,2019,0.0,인사동,종로구,일반상업,11,집합,25,11110,0.0,0,680.272,inf
4500,0,10.92,기타,1992.0,2019,0.0,인사동,종로구,일반상업,11,집합,28,11110,0.0,0,412.088,inf
87000,0,135.82,숙박,2012.0,2019,37.47,낙원동,종로구,일반상업,11,일반,1,11110,0.0,0,640.554,2321.857
120363,0,139.69,제2종근린생활,0.0,2019,99.2,팔판동,종로구,제1종일반주거,11,일반,11,11110,0.0,0,861.644,1213.337
80000,0,42.98,제2종근린생활,0.0,2019,82.6,삼청동,종로구,제1종일반주거,11,일반,12,11110,0.0,0,1861.331,968.523
274000,0,40.66,제1종근린생활,0.0,2019,79.3,봉익동,종로구,일반상업,11,일반,14,11110,0.0,0,6738.81,3455.233
125000,0,147.6,제1종근린생활,1966.0,2019,72.7,봉익동,종로구,일반상업,11,일반,29,11110,0.0,0,846.883,1719.395
16000,0,5.08,기타,2004.0,2019,0.0,돈의동,종로구,일반상업,11,집합,11,11110,0.0,0,3149.606,inf
10000,0,5.0,기타,2004.0,2019,0.0,돈의동,종로구,일반상업,11,집합,11,11110,0.0,0,2000.0,inf
15000,0,7.83,판매,2004.0,2019,0.0,돈의동,종로구,일반상업,11,집합,16,11110,6.0,0,1915.709,inf
570000,0,348.0,제1종근린생활,0.0,2019,424.8,장사동,종로구,일반상업,11,일반,22,11110,0.0,0,1637.931,1341.808
32000,0,16.67,판매,2006.0,2019,0.0,인의동,종로구,일반상업,11,집합,6,11110,13.0,0,1919.616,inf
6300,0,8.45,판매,2006.0,2019,0.0,인의동,종로구,일반상업,11,집합,14,11110,0.0,0,745.562,inf
6300,0,8.45,판매,2006.0,2019,0.0,인의동,종로구,일반상업,11,집합,14,11110,0.0,0,745.562,inf
110000,0,157.53,제2종근린생활,2006.0,2019,0.0,인의동,종로구,일반상업,11,집합,15,11110,0.0,0,698.28,inf
63000,0,157.53,제2종근린생활,2006.0,2019,0.0,인의동,종로구,일반상업,11,집합,15,11110,0.0,0,399.924,inf
20000,0,11.81,제2종근린생활,2006.0,2019,0.0,인의동,종로구,일반상업,11,집합,25,11110,0.0,0,1693.48,inf
70000,0,98.14,제2종근린생활,2011.0,2019,73.4,원남동,종로구,제2종일반주거,11,일반,9,11110,0.0,0,713.267,953.678
85000,0,63.47,제1종근린생활,0.0,2019,89.3,원남동,종로구,일반상업,11,일반,22,11110,0.0,0,1339.215,951.848
150000,0,302.48,제2종근린생활,1976.0,2019,99.2,효제동,종로구,일반상업,11,일반,21,11110,0.0,0,495.901,1512.097
240000,0,470.51,제2종근린생활,1985.0,2019,188.2,효제동,종로구,일반상업,11,일반,22,11110,0.0,0,510.085,1275.239
350000,0,181.82,제1종근린생활,1956.0,2019,115.7,종로5가,종로구,일반상업,11,일반,15,11110,0.0,0,1924.981,3025.065
210000,0,323.19,제2종근린생활,1964.0,2019,104.8,종로5가,종로구,일반상업,11,일반,28,11110,0.0,0,649.773,2003.817
210000,0,323.19,제2종근린생활,1964.0,2019,104.8,종로5가,종로구,일반상업,11,일반,28,11110,0.0,0,649.773,2003.817
24000,0,10.12,판매,0.0,2019,0.0,종로6가,종로구,일반상업,11,집합,4,11110,0.0,0,2371.542,inf
50000,0,11.77,판매,0.0,2019,0.0,종로6가,종로구,일반상업,11,집합,4,11110,0.0,0,4248.088,inf
28000,0,48.29,제2종근린생활,1969.0,2019,0.0,종로6가,종로구,일반상업,11,집합,15,11110,0.0,0,579.83,inf
30000,0,52.0,제2종근린생활,1969.0,2019,0.0,종로6가,종로구,일반상업,11,집합,15,11110,0.0,0,576.923,inf
30200,0,52.04,제2종근린생활,1969.0,2019,0.0,종로6가,종로구,일반상업,11,집합,15,11110,4.0,0,580.323,inf
30200,0,52.04,제2종근린생활,1969.0,2019,0.0,종로6가,종로구,일반상업,11,집합,15,11110,0.0,0,580.323,inf
15300,0,29.23,제2종근린생활,1969.0,2019,0.0,종로6가,종로구,일반상업,11,집합,15,11110,0.0,0,523.435,inf
11300,0,18.86,제2종근린생활,1969.0,2019,0.0,종로6가,종로구,일반상업,11,집합,15,11110,0.0,0,599.152,inf
70000,0,7.47,판매,0.0,2019,0.0,종로6가,종로구,일반상업,11,집합,21,11110,20.0,0,9370.817,inf
30000,0,10.12,판매,0.0,2019,0.0,종로6가,종로구,일반상업,11,집합,28,11110,0.0,0,2964.427,inf
40000,0,11.77,판매,0.0,2019,0.0,종로6가,종로구,일반상업,11,집합,28,11110,0.0,0,3398.471,inf
40000,0,11.77,판매,0.0,2019,0.0,종로6가,종로구,일반상업,11,집합,28,11110,0.0,0,3398.471,inf
30000,0,10.12,판매,0.0,2019,0.0,종로6가,종로구,일반상업,11,집합,28,11110,0.0,0,2964.427,inf
140000,0,291.66,제2종근린생활,1992.0,2019,152.1,연건동,종로구,제3종일반주거,11,일반,15,11110,0.0,0,480.011,920.447
138328,0,377.44,제2종근린생활,1991.0,2019,113.2,충신동,종로구,일반상업,11,일반,20,11110,0.0,0,366.49,1221.979
90000,0,204.34,제2종근린생활,2011.0,2019,76.0,충신동,종로구,일반상업,11,일반,28,11110,0.0,0,440.442,1184.211
293500,0,222.6,제2종근린생활,1995.0,2019,0.0,혜화동,종로구,제3종일반주거,11,집합,11,11110,1.0,0,1318.509,inf
770200,0,603.08,제2종근린생활,1995.0,2019,0.0,혜화동,종로구,제3종일반주거,11,집합,11,11110,2.0,0,1277.111,inf
839700,0,660.53,제2종근린생활,1995.0,2019,0.0,혜화동,종로구,제3종일반주거,11,집합,11,11110,3.0,0,1271.252,inf
850500,0,660.53,제2종근린생활,1995.0,2019,0.0,혜화동,종로구,제3종일반주거,11,집합,11,11110,4.0,0,1287.602,inf
227300,0,163.82,제2종근린생활,1995.0,2019,0.0,혜화동,종로구,제3종일반주거,11,집합,11,11110,5.0,0,1387.498,inf
185500,0,133.68,제2종근린생활,1995.0,2019,0.0,혜화동,종로구,제3종일반주거,11,집합,11,11110,5.0,0,1387.642,inf
209400,0,150.9,제2종근린생활,1995.0,2019,0.0,혜화동,종로구,제3종일반주거,11,집합,11,11110,5.0,0,1387.674,inf
449600,0,340.98,제2종근린생활,1995.0,2019,0.0,혜화동,종로구,제3종일반주거,11,집합,11,11110,1.0,0,1318.552,inf
1326200,0,1069.74,제2종근린생활,1995.0,2019,0.0,혜화동,종로구,제3종일반주거,11,집합,11,11110,0.0,0,1239.74,inf
198600,0,143.13,제2종근린생활,1995.0,2019,0.0,혜화동,종로구,제3종일반주거,11,집합,11,11110,5.0,0,1387.55,inf
681100,0,544.2,제2종근린생활,1995.0,2019,0.0,혜화동,종로구,제3종일반주거,11,집합,11,11110,6.0,0,1251.562,inf
968400,0,777.82,제2종근린생활,1995.0,2019,0.0,혜화동,종로구,제3종일반주거,11,집합,11,11110,0.0,0,1245.018,inf
499220,0,154.68,제2종근린생활,0.0,2019,169.6,명륜4가,종로구,제3종일반주거,11,일반,21,11110,0.0,0,3227.437,2943.514
43000,0,51.8,제1종근린생활,0.0,2019,71.8,명륜3가,종로구,제1종일반주거,11,일반,27,11110,0.0,0,830.116,598.886
8414,0,8.41,판매,1997.0,2019,0.0,창신동,종로구,일반상업,11,집합,6,11110,0.0,0,1000.476,inf
8414,0,8.41,판매,1997.0,2019,0.0,창신동,종로구,일반상업,11,집합,6,11110,0.0,0,1000.476,inf
8414,0,8.41,판매,1997.0,2019,0.0,창신동,종로구,일반상업,11,집합,15,11110,0.0,0,1000.476,inf
17400,0,35.67,업무,1997.0,2019,0.0,창신동,종로구,일반상업,11,집합,22,11110,0.0,0,487.805,inf
44500,0,43.83,제1종근린생활,1933.0,2019,69.4,창신동,종로구,제2종일반주거,11,일반,28,11110,0.0,0,1015.286,641.21
99527,0,66.71,숙박,1956.0,2019,126.0,숭인동,종로구,일반상업,11,일반,22,11110,0.0,0,1491.935,789.897
59700,0,32.9,제2종근린생활,2020.0,2019,0.0,숭인동,종로구,일반상업,11,집합,26,11110,1.0,0,1814.59,inf
45825,0,32.24,제2종근린생활,2020.0,2019,0.0,숭인동,종로구,일반상업,11,집합,26,11110,1.0,0,1421.371,inf
300000,0,460.07,제1종근린생활,1989.0,2019,479.0,평창동,종로구,제1종전용주거,11,일반,19,11110,0.0,0,652.075,626.305
80000,0,50.99,제1종근린생활,1962.0,2020,13.55,당주동,종로구,일반상업,1,일반,10,11110,0.0,0,1568.935,5904.059
80000,0,50.99,제1종근린생활,1962.0,2020,13.55,당주동,종로구,일반상업,1,일반,10,11110,0.0,0,1568.935,5904.059
80000,0,50.99,제1종근린생활,1962.0,2020,13.55,당주동,종로구,일반상업,1,일반,10,11110,0.0,0,1568.935,5904.059
80000,0,50.99,제1종근린생활,1962.0,2020,13.55,당주동,종로구,일반상업,1,일반,10,11110,0.0,0,1568.935,5904.059
80000,0,50.99,제1종근린생활,1962.0,2020,13.55,당주동,종로구,일반상업,1,일반,10,11110,0.0,0,1568.935,5904.059
20000,0,37.67,제2종근린생활,1983.0,2020,0.0,당주동,종로구,일반상업,1,집합,15,11110,0.0,0,530.926,inf
27000,0,69.35,제2종근린생활,1983.0,2020,0.0,당주동,종로구,일반상업,1,집합,17,11110,0.0,0,389.329,inf
1525000,0,344.61,제2종근린생활,1980.0,2020,890.2,내수동,종로구,제2종일반주거,1,일반,6,11110,0.0,0,4425.292,1713.098
5450,0,10.63,제2종근린생활,2004.0,2020,0.0,내수동,종로구,준주거,1,집합,20,11110,0.0,0,512.7,inf
5450,0,10.63,제2종근린생활,2004.0,2020,0.0,내수동,종로구,준주거,1,집합,20,11110,0.0,0,512.7,inf
40000,0,45.32,업무,2005.0,2020,0.0,신문로1가,종로구,일반상업,1,집합,28,11110,0.0,0,882.613,inf
3774595,0,2600.12,제1종근린생활,1992.0,2020,0.0,서린동,종로구,일반상업,1,집합,10,11110,0.0,0,1451.7,inf
2295585,0,1637.43,업무,1992.0,2020,0.0,서린동,종로구,일반상업,1,집합,10,11110,0.0,0,1401.944,inf
3104820,0,2398.96,교육연구,1992.0,2020,0.0,서린동,종로구,일반상업,1,집합,10,11110,0.0,0,1294.236,inf
36700,0,39.67,숙박,2005.0,2020,0.0,수송동,종로구,일반상업,1,집합,2,11110,6.0,0,925.132,inf
49500,0,27.84,판매,2004.0,2020,0.0,수송동,종로구,일반상업,1,집합,19,11110,1.0,0,1778.017,inf
242000,0,466.86,제1종근린생활,2014.0,2020,101.5,익선동,종로구,일반상업,1,일반,23,11110,0.0,0,518.357,2384.236
1175000,0,407.71,제1종근린생활,1964.0,2020,299.3,인사동,종로구,일반상업,1,일반,14,11110,0.0,0,2881.95,3925.827
355000,0,1219.76,제1종근린생활,1983.0,2020,0.0,인사동,종로구,일반상업,1,집합,17,11110,0.0,0,291.041,inf
6500,0,12.79,기타,1992.0,2020,0.0,인사동,종로구,일반상업,1,집합,23,11110,2.0,0,508.21,inf
6500,0,12.79,기타,1992.0,2020,0.0,인사동,종로구,일반상업,1,집합,23,11110,2.0,0,508.21,inf
369000,0,617.55,제2종근린생활,1967.0,2020,192.1,낙원동,종로구,일반상업,1,일반,2,11110,0.0,0,597.522,1920.875
111400,0,29.75,제1종근린생활,0.0,2020,60.8,가회동,종로구,제1종일반주거,1,일반,23,11110,0.0,0,3744.538,1832.237
225000,0,178.85,제1종근린생활,1990.0,2020,77.3,재동,종로구,제1종일반주거,1,일반,17,11110,0.0,0,1258.037,2910.737
20000,0,11.93,판매,2004.0,2020,0.0,돈의동,종로구,일반상업,1,집합,21,11110,0.0,0,1676.446,inf
15000,0,8.17,판매,2004.0,2020,0.0,돈의동,종로구,일반상업,1,집합,21,11110,6.0,0,1835.985,inf
15000,0,7.87,판매,2004.0,2020,0.0,돈의동,종로구,일반상업,1,집합,21,11110,0.0,0,1905.972,inf
15000,0,7.87,판매,2004.0,2020,0.0,돈의동,종로구,일반상업,1,집합,21,11110,0.0,0,1905.972,inf
15000,0,9.79,판매,2004.0,2020,0.0,돈의동,종로구,일반상업,1,집합,21,11110,6.0,0,1532.176,inf
21500,0,49.59,제1종근린생활,1967.0,2020,0.0,장사동,종로구,일반상업,1,집합,2,11110,2.0,0,433.555,inf
9800,0,21.44,제1종근린생활,1967.0,2020,0.0,장사동,종로구,일반상업,1,집합,16,11110,0.0,0,457.09,inf
2600,0,5.71,제2종근린생활,2000.0,2020,0.0,관수동,종로구,일반상업,1,집합,8,11110,0.0,0,455.342,inf
668847,0,478.8,제2종근린생활,1972.0,2020,99.2,종로3가,종로구,일반상업,1,일반,21,11110,0.0,0,1396.924,6742.409
25000,0,9.72,판매,2006.0,2020,0.0,인의동,종로구,일반상업,1,집합,3,11110,0.0,0,2572.016,inf
25000,0,16.67,판매,2006.0,2020,0.0,인의동,종로구,일반상업,1,집합,3,11110,0.0,0,1499.7,inf
25000,0,9.72,판매,2006.0,2020,0.0,인의동,종로구,일반상업,1,집합,3,11110,0.0,0,2572.016,inf
25000,0,9.72,판매,2006.0,2020,0.0,인의동,종로구,일반상업,1,집합,3,11110,0.0,0,2572.016,inf
40000,0,34.49,판매,2006.0,2020,0.0,인의동,종로구,일반상업,1,집합,3,11110,0.0,0,1159.756,inf
28000,0,30.71,판매,2006.0,2020,0.0,인의동,종로구,일반상업,1,집합,6,11110,0.0,0,911.755,inf
30600,0,8.38,판매,2006.0,2020,0.0,인의동,종로구,일반상업,1,집합,7,11110,0.0,0,3651.551,inf
30600,0,8.38,제2종근린생활,2006.0,2020,0.0,인의동,종로구,일반상업,1,집합,7,11110,0.0,0,3651.551,inf
30600,0,8.38,판매,2006.0,2020,0.0,인의동,종로구,일반상업,1,집합,7,11110,0.0,0,3651.551,inf
23000,0,36.31,제2종근린생활,2006.0,2020,0.0,인의동,종로구,일반상업,1,집합,23,11110,0.0,0,633.434,inf
9500,0,3.31,제2종근린생활,0.0,2020,0.0,종로4가,종로구,일반상업,1,집합,20,11110,0.0,0,2870.091,inf
88000,0,73.84,판매,0.0,2020,0.0,종로6가,종로구,일반상업,1,집합,15,11110,0.0,0,1191.766,inf
258000,0,132.0,제2종근린생활,1966.0,2020,74.0,동숭동,종로구,제3종일반주거,1,일반,4,11110,0.0,0,1954.545,3486.486
1300,0,18.0,제1종근린생활,1995.0,2020,0.0,명륜2가,종로구,제3종일반주거,1,집합,13,11110,0.0,0,72.222,inf
219600,0,298.34,제2종근린생활,1966.0,2020,264.5,명륜4가,종로구,제2종일반주거,1,일반,21,11110,0.0,0,736.073,830.246
8414,0,9.57,판매,1997.0,2020,0.0,창신동,종로구,일반상업,1,집합,6,11110,0.0,0,879.206,inf
133000,0,250.25,제2종근린생활,1969.0,2020,96.3,창신동,종로구,제2종일반주거,1,일반,10,11110,0.0,0,531.469,1381.101
20000,0,40.45,업무,1997.0,2020,0.0,창신동,종로구,일반상업,1,집합,13,11110,0.0,0,494.438,inf
12000,0,29.02,교육연구,1997.0,2020,0.0,창신동,종로구,일반상업,1,집합,30,11110,0.0,0,413.508,inf
65577416,0,86155.34,판매,2020.0,2020,6375.3,평동,종로구,일반상업,1,일반,20,11110,0.0,0,761.153,10286.169
80000,0,31.92,제2종근린생활,2017.0,2020,0.0,홍파동,종로구,제2종일반주거,1,집합,2,11110,21.0,0,2506.266,inf
132000,0,81.0,제1종근린생활,1994.0,2020,396.0,평창동,종로구,제1종전용주거,1,일반,10,11110,0.0,0,1629.63,333.333
73000,0,184.29,제2종근린생활,0.0,2020,229.0,평창동,종로구,제1종전용주거,1,일반,10,11110,0.0,0,396.115,318.777
87360,0,259.33,제2종근린생활,1990.0,2020,99.3,평창동,종로구,제2종일반주거,1,일반,19,11110,0.0,0,336.868,879.758
722640,0,2140.02,제2종근린생활,1990.0,2020,821.7,평창동,종로구,제2종일반주거,1,일반,19,11110,0.0,0,337.679,879.445
28000,0,80.15,업무,2002.0,2020,0.0,부암동,종로구,제2종일반주거,1,집합,10,11110,3.0,0,349.345,inf
125000,0,208.92,제2종근린생활,2003.0,2020,135.0,홍지동,종로구,제2종일반주거,1,일반,14,11110,0.0,0,598.315,925.926
56850,0,93.66,업무,2003.0,2020,0.0,적선동,종로구,일반상업,2,집합,13,11110,3.0,0,606.983,inf
42900,0,90.49,업무,2003.0,2020,0.0,적선동,종로구,일반상업,2,집합,13,11110,3.0,0,474.086,inf
129050,0,219.22,업무,2003.0,2020,0.0,적선동,종로구,일반상업,2,집합,13,11110,3.0,0,588.678,inf
117550,0,199.68,업무,2003.0,2020,0.0,적선동,종로구,일반상업,2,집합,13,11110,3.0,0,588.692,inf
38200,0,62.98,업무,2003.0,2020,0.0,적선동,종로구,일반상업,2,집합,13,11110,3.0,0,606.542,inf
56850,0,93.66,업무,2003.0,2020,0.0,적선동,종로구,일반상업,2,집합,13,11110,3.0,0,606.983,inf
79350,0,130.7,업무,2003.0,2020,0.0,적선동,종로구,일반상업,2,집합,13,11110,3.0,0,607.116,inf
54950,0,90.49,업무,2003.0,2020,0.0,적선동,종로구,일반상업,2,집합,13,11110,3.0,0,607.249,inf
85485,0,129.87,업무,1986.0,2020,0.0,적선동,종로구,일반상업,2,집합,14,11110,11.0,0,658.235,inf
98000,0,129.89,업무,1986.0,2020,0.0,적선동,종로구,일반상업,2,집합,27,11110,12.0,0,754.485,inf
20000,0,31.8,업무,1994.0,2020,0.0,내수동,종로구,일반상업,2,집합,1,11110,0.0,0,628.931,inf
43000,0,23.54,판매,2004.0,2020,0.0,수송동,종로구,일반상업,2,집합,21,11110,1.0,0,1826.678,inf
75000,0,58.11,제1종근린생활,1971.0,2020,21.81,인사동,종로구,일반상업,2,일반,6,11110,0.0,0,1290.656,3438.79
30000,0,43.01,업무,1992.0,2020,0.0,인사동,종로구,일반상업,2,집합,14,11110,0.0,0,697.512,inf
60000,0,88.08,업무,1992.0,2020,0.0,인사동,종로구,일반상업,2,집합,14,11110,0.0,0,681.199,inf
30000,0,43.01,업무,1992.0,2020,0.0,인사동,종로구,일반상업,2,집합,14,11110,0.0,0,697.512,inf
30000,0,43.01,업무,1992.0,2020,0.0,인사동,종로구,일반상업,2,집합,21,11110,0.0,0,697.512,inf
29000,0,43.01,업무,1992.0,2020,0.0,인사동,종로구,일반상업,2,집합,21,11110,0.0,0,674.262,inf
185800,0,125.62,제1종근린생활,0.0,2020,37.63,종로2가,종로구,일반상업,2,일반,25,11110,0.0,0,1479.064,4937.55
90000,0,36.36,제2종근린생활,0.0,2020,49.2,안국동,종로구,제1종일반주거,2,일반,24,11110,0.0,0,2475.248,1829.268
2000000,0,1327.85,제1종근린생활,0.0,2020,439.7,봉익동,종로구,일반상업,2,일반,13,11110,0.0,0,1506.194,4548.556
149000,0,49.59,제1종근린생활,0.0,2020,105.8,장사동,종로구,일반상업,2,일반,17,11110,0.0,0,3004.638,1408.318
115000,0,64.46,제1종근린생활,0.0,2020,93.2,장사동,종로구,일반상업,2,일반,21,11110,0.0,0,1784.052,1233.906
95000,0,31.16,제1종근린생활,0.0,2020,76.0,장사동,종로구,일반상업,2,일반,21,11110,0.0,0,3048.78,1250.0
144000,0,66.88,제1종근린생활,1966.0,2020,94.2,장사동,종로구,일반상업,2,일반,26,11110,0.0,0,2153.11,1528.662
30000,0,8.11,판매,2006.0,2020,0.0,인의동,종로구,일반상업,2,집합,18,11110,0.0,0,3699.137,inf
70000,0,59.13,제1종근린생활,2006.0,2020,0.0,인의동,종로구,일반상업,2,집합,18,11110,0.0,0,1183.832,inf
60000,0,25.88,제2종근린생활,2006.0,2020,0.0,인의동,종로구,일반상업,2,집합,28,11110,0.0,0,2318.393,inf
107000,0,117.26,제1종근린생활,1964.0,2020,92.6,연지동,종로구,일반상업,2,일반,14,11110,0.0,0,912.502,1155.508
165000,0,241.43,제2종근린생활,0.0,2020,92.6,연지동,종로구,일반상업,2,일반,28,11110,0.0,0,683.428,1781.857
170000,0,171.92,제2종근린생활,0.0,2020,54.2,종로4가,종로구,일반상업,2,일반,20,11110,0.0,0,988.832,3136.531
170000,0,171.92,제2종근린생활,0.0,2020,54.2,종로4가,종로구,일반상업,2,일반,20,11110,0.0,0,988.832,3136.531
170000,0,171.92,제2종근린생활,0.0,2020,54.2,종로4가,종로구,일반상업,2,일반,20,11110,0.0,0,988.832,3136.531
190000,0,279.42,제1종근린생활,0.0,2020,39.15,종로5가,종로구,일반상업,2,일반,28,11110,0.0,0,679.98,4853.129
122000,0,12.53,판매,1973.0,2020,0.0,종로6가,종로구,일반상업,2,집합,19,11110,11.0,0,9736.632,inf
15400,0,8.41,판매,1997.0,2020,0.0,창신동,종로구,일반상업,2,집합,3,11110,0.0,0,1831.153,inf
15400,0,8.41,판매,1997.0,2020,0.0,창신동,종로구,일반상업,2,집합,3,11110,0.0,0,1831.153,inf
25500,0,67.9,업무,1999.0,2020,0.0,창신동,종로구,제2종일반주거,2,집합,29,11110,0.0,0,375.552,inf
37500,0,26.45,제2종근린생활,1940.0,2020,49.9,숭인동,종로구,제2종일반주거,2,일반,9,11110,0.0,0,1417.769,751.503
290000,0,403.86,숙박,1987.0,2020,159.3,숭인동,종로구,일반상업,2,일반,11,11110,0.0,0,718.071,1820.465
82000,0,66.48,제2종근린생활,2017.0,2020,0.0,송월동,종로구,제3종일반주거,2,집합,20,11110,31.0,0,1233.454,inf
98000,0,25.19,제2종근린생활,1980.0,2020,313.0,평창동,종로구,제1종전용주거,2,일반,12,11110,0.0,0,3890.433,313.099
23500,0,23.89,제1종근린생활,1985.0,2020,0.0,당주동,종로구,일반상업,3,집합,19,11110,0.0,0,983.675,inf
75000,0,196.07,업무,1981.0,2020,0.0,신문로1가,종로구,일반상업,3,집합,9,11110,6.0,0,382.516,inf
46800,0,16.35,제2종근린생활,1959.0,2020,12.05,신문로1가,종로구,일반상업,3,일반,16,11110,0.0,0,2862.385,3883.817
