거래금액,거래유형,건물면적,건물주용도,건축년도,년,대지면적,법정동,시군구,용도지역,월,유형,일,중개사소재지,지역코드,층,해제사유발생일,해제여부,구분
"135,700",,134.59,제2종근린생활,1981,2020,,신공덕동,마포구,제2종일반주거,5,집합,26,,11440,,,,
"76,800",,74.94,제1종근린생활,1981,2020,,신공덕동,마포구,제2종일반주거,5,집합,26,,11440,,,,
"36,550",,34.68,제1종근린생활,1981,2020,,신공덕동,마포구,제2종일반주거,5,집합,26,,11440,,,,
"333,500",,325.56,제2종근린생활,1981,2020,,신공덕동,마포구,제2종일반주거,5,집합,26,,11440,,,,
"89,100",,87.06,제2종근린생활,1981,2020,,신공덕동,마포구,제2종일반주거,5,집합,26,,11440,,,,
"36,550",,35.8,제1종근린생활,1981,2020,,신공덕동,마포구,제2종일반주거,5,집합,26,,11440,,,,
"36,550",,35.8,제2종근린생활,1981,2020,,신공덕동,마포구,제2종일반주거,5,집합,26,,11440,,,,
"37,550",,36.7,제1종근린생활,1981,2020,,신공덕동,마포구,제2종일반주거,5,집합,26,,11440,,,,
"167,000",,166.25,제2종근린생활,1981,2020,,신공덕동,마포구,제2종일반주거,5,집합,26,,11440,,,,
"90,700",,87.22,제2종근린생활,1981,2020,,신공덕동,마포구,제2종일반주거,5,집합,26,,11440,,,,
"166,800",,161.38,제2종근린생활,1981,2020,,신공덕동,마포구,제2종일반주거,5,집합,26,,11440,,,,
"20,000",,45.4,판매,1983,2020,,도화동,마포구,일반상업,5,집합,11,,11440,,,,
"9,500",,8.36,제2종근린생활,2006,2020,,도화동,마포구,일반상업,5,집합,25,,11440,2,,,
"27,272",,65.1,업무,1986,2020,,마포동,마포구,준주거,5,집합,12,,11440,5,,,
"27,272",,65.1,업무,1986,2020,,마포동,마포구,준주거,5,집합,12,,11440,5,,,
"30,455",,72.7,업무,1986,2020,,마포동,마포구,준주거,5,집합,12,,11440,5,,,
"18,000",,26.73,제2종근린생활,2010,2020,,노고산동,마포구,제2종일반주거,5,집합,11,,11440,1,,,
"4,800",,10.31,업무,2006,2020,,노고산동,마포구,일반상업,5,집합,22,,11440,10,,,
"155,000",,318.51,교육연구,2006,2020,,노고산동,마포구,일반상업,5,집합,28,,11440,,,,
"330,000",,592.44,업무,2003,2020,302,신수동,마포구,준주거,5,일반,9,,11440,,,,
"5,000",,9.05,제1종근린생활,1997,2020,,구수동,마포구,제2종일반주거,5,집합,27,,11440,,,,
"417,000",,226.88,제2종근린생활,2008,2020,383,상수동,마포구,제2종일반주거,5,일반,27,,11440,,20.08.20,O,
"417,000",,226.88,제1종근린생활,2008,2020,383,상수동,마포구,제2종일반주거,5,일반,27,,11440,,,,
"417,000",,226.88,제1종근린생활,2008,2020,383,상수동,마포구,제2종일반주거,5,일반,27,,11440,,20.08.27,O,
"1,250,000",,1073.58,제1종근린생활,1996,2020,319,서교동,마포구,제2종일반주거,5,일반,8,,11440,,,,
"7,000",,14.8,판매,1989,2020,,서교동,마포구,제2종일반주거,5,집합,12,,11440,2,,,
"73,195",,44.12,제2종근린생활,2019,2020,,서교동,마포구,일반상업,5,집합,28,,11440,3,,,
"39,589",,23.39,제2종근린생활,2019,2020,,서교동,마포구,일반상업,5,집합,28,,11440,3,,,
"440,000",,198.81,제2종근린생활,1973,2020,212.6,합정동,마포구,제2종일반주거,5,일반,28,,11440,,,,
"248,000",,340.8,제1종근린생활,2016,2020,136,연남동,마포구,제2종일반주거,5,일반,5,,11440,,,,
"17,500",,28.83,제2종근린생활,2018,2020,,성산동,마포구,유통상업,5,집합,6,,11440,2,,,
"22,400",,33.86,제1종근린생활,2019,2020,,성산동,마포구,제2종일반주거,5,집합,10,,11440,2,,,
"22,400",,42.61,제1종근린생활,2019,2020,,성산동,마포구,제2종일반주거,5,집합,10,,11440,2,,,
"22,400",,36.9,제1종근린생활,2019,2020,,성산동,마포구,제2종일반주거,5,집합,10,,11440,2,,,
"26,400",,57.78,제1종근린생활,2019,2020,,성산동,마포구,제2종일반주거,5,집합,10,,11440,2,,,
"9,800",,21.76,업무,2001,2020,,성산동,마포구,제3종일반주거,5,집합,19,,11440,2,,,
"13,000",,24.56,제2종근린생활,2005,2020,,상암동,마포구,제3종일반주거,5,집합,12,,11440,2,,,
"97,500",,84.78,기타,2010,2020,,상암동,마포구,제3종일반주거,5,집합,12,,11440,22,,,
"149,900",,139.98,기타,2010,2020,,상암동,마포구,제3종일반주거,5,집합,16,,11440,21,,,
"124,800",,118.35,기타,2010,2020,,상암동,마포구,제3종일반주거,5,집합,20,,11440,22,,,
"138,000",,139.98,기타,2010,2020,,상암동,마포구,제3종일반주거,5,집합,23,,11440,12,,,
"65,000",,42.22,제1종근린생활,2014,2020,,아현동,마포구,제2종일반주거,6,집합,2,,11440,1,,,
"64,000",,33.06,제1종근린생활,,2020,60.5,아현동,마포구,준주거,6,일반,17,,11440,,,,
"12,000",,19.6,업무,1987,2020,,아현동,마포구,준주거,6,집합,20,,11440,7,,,
"12,600",,19.6,업무,1987,2020,,아현동,마포구,준주거,6,집합,28,,11440,11,,,
"14,400",,23.1,업무,1987,2020,,아현동,마포구,준주거,6,집합,30,,11440,8,,,
"11,500",,19.6,업무,1987,2020,,아현동,마포구,준주거,6,집합,30,,11440,14,,,
"93,000",,33.65,제2종근린생활,2013,2020,,공덕동,마포구,준주거,6,집합,9,,11440,,,,
"51,000",,36.4,제1종근린생활,2004,2020,,공덕동,마포구,제2종일반주거,6,집합,16,,11440,1,,,
"135,000",,132.43,제2종근린생활,2009,2020,,공덕동,마포구,일반상업,6,집합,23,,11440,,,,
"133,000",,132.43,판매,2009,2020,,공덕동,마포구,일반상업,6,집합,23,,11440,,,,
"52,500",,49.65,제2종근린생활,2011,2020,,신공덕동,마포구,준주거,6,집합,2,,11440,,,,
"52,000",,72.98,제2종근린생활,2011,2020,,신공덕동,마포구,준주거,6,집합,23,,11440,,,,
"298,000",,392.13,제2종근린생활,1981,2020,271,도화동,마포구,제2종일반주거,6,일반,1,,11440,,,,
"14,000",,8.59,제2종근린생활,2006,2020,,도화동,마포구,일반상업,6,집합,2,,11440,2,,,
"12,000",,8.59,제2종근린생활,2006,2020,,도화동,마포구,일반상업,6,집합,4,,11440,2,,,
"9,000",,8.69,제2종근린생활,2006,2020,,도화동,마포구,일반상업,6,집합,5,,11440,2,20.06.30,O,
"14,000",,8.59,제2종근린생활,2006,2020,,도화동,마포구,일반상업,6,집합,11,,11440,2,,,
"10,000",,8.66,제2종근린생활,2006,2020,,도화동,마포구,일반상업,6,집합,15,,11440,2,,,
"14,000",,8.26,제2종근린생활,2006,2020,,도화동,마포구,일반상업,6,집합,15,,11440,2,,,
"54,000",,42.12,제2종근린생활,2015,2020,65.5,도화동,마포구,제2종일반주거,6,일반,15,,11440,,,,
"12,000",,8.59,제2종근린생활,2006,2020,,도화동,마포구,일반상업,6,집합,18,,11440,2,,,
"12,000",,8.36,제2종근린생활,2006,2020,,도화동,마포구,일반상업,6,집합,22,,11440,2,,,
"550,000",,819.52,교육연구,2006,2020,,도화동,마포구,일반상업,6,집합,23,,11440,6,,,
"12,000",,8.59,제2종근린생활,2006,2020,,도화동,마포구,일반상업,6,집합,24,,11440,2,,,
"12,000",,8.59,제2종근린생활,2006,2020,,도화동,마포구,일반상업,6,집합,24,,11440,2,,,
"23,000",,85.81,업무,1984,2020,,도화동,마포구,일반상업,6,집합,25,,11440,,,,
"17,000",,53.52,업무,1984,2020,,도화동,마포구,일반상업,6,집합,25,,11440,,,,
"12,500",,26.13,업무,1987,2020,,도화동,마포구,일반상업,6,집합,29,,11440,,,,
"12,000",,26.13,업무,1987,2020,,도화동,마포구,일반상업,6,집합,29,,11440,,,,
"12,000",,29.06,업무,1986,2020,,마포동,마포구,준주거,6,집합,3,,11440,,,,
"20,000",,35.65,업무,1986,2020,,마포동,마포구,준주거,6,집합,4,,11440,,,,
"13,000",,29.06,업무,1986,2020,,마포동,마포구,준주거,6,집합,25,,11440,,,,
"241,180",,320.79,숙박,1978,2020,,노고산동,마포구,일반상업,6,집합,8,,11440,,,,
"460,000",,476.11,기타,1973,2020,190.7,노고산동,마포구,일반상업,6,일반,9,,11440,,,,
"4,500",,10.41,업무,2006,2020,,노고산동,마포구,일반상업,6,집합,10,,11440,3,,,
"5,100",,10.41,업무,2006,2020,,노고산동,마포구,일반상업,6,집합,26,,11440,3,,,
"10,500",,20.73,판매,2007,2020,,창전동,마포구,제3종일반주거,6,집합,4,,11440,10,,,
"10,500",,20.73,판매,2007,2020,,창전동,마포구,제3종일반주거,6,집합,4,,11440,10,20.07.17,O,
"25,000",,36.69,제2종근린생활,2004,2020,,서교동,마포구,제3종일반주거,6,집합,1,,11440,1,,,
"93,000",,53.55,제2종근린생활,2014,2020,,서교동,마포구,제2종일반주거,6,집합,9,,11440,1,,,
"470,000",,490.34,제2종근린생활,1994,2020,155.7,서교동,마포구,제3종일반주거,6,일반,9,,11440,,,,
"150,000",,195.59,교육연구,2001,2020,,서교동,마포구,제2종일반주거,6,집합,10,,11440,2,,,
"358,000",,175.37,제2종근린생활,1971,2020,231.7,서교동,마포구,제2종일반주거,6,일반,11,,11440,,20.07.10,O,
"1,700,000",,1479.36,제1종근린생활,1984,2020,735,서교동,마포구,준주거,6,일반,15,,11440,,,,
"410,000",,440.63,제2종근린생활,2015,2020,162,서교동,마포구,제2종일반주거,6,일반,18,,11440,,,,
"86,818",,39.67,제1종근린생활,1966,2020,29.36,동교동,마포구,근린상업,6,일반,1,,11440,,,,
"32,000",,32.3,제2종근린생활,2018,2020,,동교동,마포구,제3종일반주거,6,집합,18,,11440,,,,
"140,000",,39.67,제2종근린생활,1966,2020,63.5,동교동,마포구,제2종일반주거,6,일반,22,,11440,,,,
"13,500",,24.57,업무,1999,2020,,동교동,마포구,근린상업,6,집합,22,,11440,,,,
"375,000",,267.49,제2종근린생활,1971,2020,368.3,망원동,마포구,제2종일반주거,6,일반,12,,11440,,,,
"375,000",,267.49,제2종근린생활,1971,2020,368.3,망원동,마포구,제2종일반주거,6,일반,12,,11440,,20.10.13,O,
"375,000",,267.49,제2종근린생활,1971,2020,368.3,망원동,마포구,제2종일반주거,6,일반,12,,11440,,20.09.25,O,
"134,000",,133.38,제2종근린생활,1985,2020,86,망원동,마포구,제2종일반주거,6,일반,16,,11440,,,,
"210,000",,210.44,제2종근린생활,1992,2020,102,연남동,마포구,제2종일반주거,6,일반,20,,11440,,,,
"300,000",,208.96,제2종근린생활,1973,2020,328.9,연남동,마포구,제2종일반주거,6,일반,23,,11440,,,,
"265,000",,238.31,제2종근린생활,2017,2020,132,연남동,마포구,제2종일반주거,6,일반,26,,11440,,,,
"28,400",,58.66,제2종근린생활,2018,2020,,성산동,마포구,유통상업,6,집합,23,,11440,2,,,
"15,000",,23.25,제2종근린생활,2018,2020,,성산동,마포구,유통상업,6,집합,30,,11440,2,,,
"15,000",,21.41,제1종근린생활,2019,2020,,중동,마포구,제2종일반주거,6,집합,27,,11440,1,,,
"114,000",,118.35,기타,2010,2020,,상암동,마포구,제3종일반주거,6,집합,13,,11440,4,,,
"94,750",,84.78,기타,2010,2020,,상암동,마포구,제3종일반주거,6,집합,13,,11440,16,,,
"115,000",,118.35,기타,2010,2020,,상암동,마포구,제3종일반주거,6,집합,15,,11440,3,,,
"140,000",,139.98,기타,2010,2020,,상암동,마포구,제3종일반주거,6,집합,16,,11440,8,,,
"12,500",,26.03,제1종근린생활,2005,2020,,상암동,마포구,제3종일반주거,6,집합,16,,11440,3,,,
"12,500",,26.03,제1종근린생활,2005,2020,,상암동,마포구,제3종일반주거,6,집합,16,,11440,3,,,
"106,500",,84.78,기타,2010,2020,,상암동,마포구,제3종일반주거,6,집합,24,,11440,29,,,
"129,000",,118.35,기타,2010,2020,,상암동,마포구,제3종일반주거,6,집합,27,,11440,17,,,
"120,000",,118.59,기타,2010,2020,,상암동,마포구,제3종일반주거,6,집합,28,,11440,8,,,
"55,000",,39.67,제2종근린생활,1982,2020,,아현동,마포구,제2종일반주거,7,집합,7,,11440,1,,,
"386,320",,110.41,제2종근린생활,,2020,196,아현동,마포구,준주거,7,일반,16,,11440,,,,
"390,720",,49.27,제2종근린생활,,2020,198.2,아현동,마포구,준주거,7,일반,16,,11440,,,,
"102,960",,45.85,제2종근린생활,1940,2020,52.2,아현동,마포구,준주거,7,일반,16,,11440,,,,
"64,000",,26.45,제1종근린생활,,2020,52.89,아현동,마포구,준주거,7,일반,20,,11440,,,,
"80,000",,29.75,제1종근린생활,,2020,66.11,아현동,마포구,준주거,7,일반,20,,11440,,,,
"23,000",,45.86,업무,2002,2020,,공덕동,마포구,일반상업,7,집합,1,,11440,15,,,
"29,600",,38.53,제1종근린생활,1961,2020,26.33,공덕동,마포구,제2종일반주거,7,일반,3,,11440,,,,
"9,400",,19.08,업무,2002,2020,,공덕동,마포구,일반상업,7,집합,3,,11440,4,,,
"117,000",,139.68,제1종근린생활,2020,2020,,공덕동,마포구,일반상업,7,집합,15,,11440,,,,
"500,000",,662.41,제2종근린생활,2016,2020,221,공덕동,마포구,제3종일반주거,7,일반,21,,11440,,,,
"19,850",,39.36,제2종근린생활,2020,2020,,공덕동,마포구,일반상업,7,집합,23,,11440,3,,,
"16,450",,37.52,제2종근린생활,2020,2020,,공덕동,마포구,일반상업,7,집합,23,,11440,3,,,
"20,750",,41.26,제2종근린생활,2020,2020,,공덕동,마포구,일반상업,7,집합,23,,11440,4,,,
"15,800",,31.36,제2종근린생활,2020,2020,,공덕동,마포구,일반상업,7,집합,23,,11440,3,,,
"19,850",,39.36,제2종근린생활,2020,2020,,공덕동,마포구,일반상업,7,집합,23,,11440,4,,,
"16,450",,37.52,제2종근린생활,2020,2020,,공덕동,마포구,일반상업,7,집합,23,,11440,4,,,
"19,750",,35.51,제1종근린생활,2020,2020,,공덕동,마포구,일반상업,7,집합,23,,11440,2,,,
"80,850",,45.7,제1종근린생활,2020,2020,,공덕동,마포구,일반상업,7,집합,23,,11440,1,,,
"17,450",,31.36,제1종근린생활,2020,2020,,공덕동,마포구,일반상업,7,집합,23,,11440,2,,,
"20,750",,41.26,제2종근린생활,2020,2020,,공덕동,마포구,일반상업,7,집합,23,,11440,3,,,
"15,500",,56.29,제2종근린생활,2020,2020,,공덕동,마포구,제2종일반주거,7,집합,23,,11440,,,,
"18,300",,37.52,제1종근린생활,2020,2020,,공덕동,마포구,일반상업,7,집합,23,,11440,2,,,
"21,900",,39.36,제1종근린생활,2020,2020,,공덕동,마포구,일반상업,7,집합,23,,11440,2,,,
"35,500",,58.22,업무,2002,2020,,공덕동,마포구,일반상업,7,집합,23,,11440,8,,,
"15,800",,31.36,제2종근린생활,2020,2020,,공덕동,마포구,일반상업,7,집합,23,,11440,4,,,
"36,920",,23.54,제1종근린생활,1967,2020,,공덕동,마포구,준주거,7,집합,27,,11440,,,,
"5,670",,19.91,업무,1985,2020,,공덕동,마포구,일반상업,7,집합,28,,11440,,,,
"87,000",,59.25,제2종근린생활,2011,2020,,신공덕동,마포구,일반상업,7,집합,8,,11440,2,,,
"404,000",,791.93,제2종근린생활,1993,2020,307,신공덕동,마포구,제2종일반주거,7,일반,27,,11440,,,,
"10,000",,22.53,업무,1987,2020,,도화동,마포구,일반상업,7,집합,3,,11440,,,,
"10,000",,23.4,업무,1987,2020,,도화동,마포구,일반상업,7,집합,3,,11440,,,,
"10,000",,22.53,업무,1987,2020,,도화동,마포구,일반상업,7,집합,3,,11440,,,,
"17,000",,19.23,판매,1984,2020,,도화동,마포구,일반상업,7,집합,14,,11440,1,,,
"135,000",,313.44,제1종근린생활,1983,2020,,도화동,마포구,일반상업,7,집합,17,,11440,,,,
"14,000",,8.36,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,23,,11440,,,,
"14,500",,8.36,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,23,,11440,,,,
"14,500",,8.66,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,23,,11440,,,,
"14,000",,8.59,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,23,,11440,,,,
"14,500",,8.59,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,23,,11440,,,,
"15,000",,8.26,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,23,,11440,,,,
"14,000",,8.59,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,23,,11440,,,,
"17,000",,8.59,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,23,,11440,,,,
"15,500",,8.59,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,23,,11440,,,,
"14,000",,8.59,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,23,,11440,,,,
"15,500",,8.59,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,23,,11440,,,,
"14,500",,12.56,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,23,,11440,,,,
"18,750",,38.45,업무,1987,2020,,도화동,마포구,일반상업,7,집합,24,,11440,,,,
"18,750",,38.46,업무,1987,2020,,도화동,마포구,일반상업,7,집합,24,,11440,,,,
"11,000",,8.26,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,28,,11440,,,,
"11,000",,8.26,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,28,,11440,,,,
"11,000",,8.69,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,28,,11440,,,,
"11,000",,8.33,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,28,,11440,,,,
"11,000",,8.69,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,28,,11440,,,,
"11,000",,10.08,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,28,,11440,,,,
"11,000",,8.59,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,28,,11440,,,,
"11,000",,8.59,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,28,,11440,,,,
"11,000",,8.89,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,28,,11440,,,,
"11,000",,8.66,제2종근린생활,2006,2020,,도화동,마포구,일반상업,7,집합,28,,11440,,,,
"34,000",,42.83,제2종근린생활,2018,2020,,토정동,마포구,제2종일반주거,7,집합,28,,11440,2,,,
"32,500",,40.38,제2종근린생활,2018,2020,,토정동,마포구,제2종일반주거,7,집합,28,,11440,2,,,
"30,000",,34.68,제2종근린생활,2018,2020,,토정동,마포구,제2종일반주거,7,집합,30,,11440,2,,,
"34,000",,39.5,제2종근린생활,2018,2020,,토정동,마포구,제2종일반주거,7,집합,30,,11440,2,,,
"21,000",,41.66,업무,1987,2020,,마포동,마포구,준주거,7,집합,13,,11440,,,,
"10,930",,23.5,업무,1986,2020,,마포동,마포구,준주거,7,집합,17,,11440,,,,
"55,000",,47.57,제1종근린생활,1973,2020,17.8,대흥동,마포구,준주거,7,일반,4,,11440,,,,
"55,000",,47.57,제1종근린생활,1973,2020,17.8,대흥동,마포구,준주거,7,일반,4,,11440,,,,
"275,000",,237.86,제1종근린생활,1973,2020,89,대흥동,마포구,준주거,7,일반,4,,11440,,,,
"66,000",,158.42,제1종근린생활,2013,2020,,대흥동,마포구,일반상업,7,집합,8,,11440,,,,
"87,000",,99.86,제1종근린생활,2013,2020,,대흥동,마포구,일반상업,7,집합,29,,11440,3,20.09.16,O,
"87,000",,99.86,제1종근린생활,2013,2020,,대흥동,마포구,일반상업,7,집합,29,,11440,3,,,
"15,000",,31.68,업무,2000,2020,,대흥동,마포구,일반상업,7,집합,30,,11440,8,,,
"28,000",,14.43,제2종근린생활,2020,2020,,염리동,마포구,제3종일반주거,7,집합,31,,11440,1,,,
"15,200",,22.12,숙박,2006,2020,,노고산동,마포구,일반상업,7,집합,10,,11440,12,,,
"80,000",,35.74,제2종근린생활,2006,2020,,노고산동,마포구,일반상업,7,집합,10,,11440,,,,
"29,900",,55.77,제2종근린생활,2006,2020,,노고산동,마포구,일반상업,7,집합,10,,11440,1,,,
"19,100",,35.72,제2종근린생활,2006,2020,,노고산동,마포구,일반상업,7,집합,10,,11440,1,,,
"7,500",,14.05,업무,2006,2020,,노고산동,마포구,일반상업,7,집합,11,,11440,8,,,
"330,000",,688.6,숙박,1992,2020,204.9,노고산동,마포구,일반상업,7,일반,15,,11440,,,,
"7,000",,14.05,업무,2006,2020,,노고산동,마포구,일반상업,7,집합,15,,11440,5,,,
"4,950",,10.41,업무,2006,2020,,노고산동,마포구,일반상업,7,집합,16,,11440,3,,,
"31,500",,66.5,제2종근린생활,1999,2020,,노고산동,마포구,일반상업,7,집합,29,,11440,,,,
"70,000",,42.63,제2종근린생활,2019,2020,,신수동,마포구,제3종일반주거,7,집합,27,,11440,1,,,
"80,000",,45.63,제2종근린생활,2019,2020,,신수동,마포구,제3종일반주거,7,집합,27,,11440,1,,,
"205,000",,158.68,제2종근린생활,1959,2020,172,현석동,마포구,제2종일반주거,7,일반,21,,11440,,,,
"507,687",,684.05,제2종근린생활,2011,2020,276,창전동,마포구,제3종일반주거,7,일반,2,,11440,,,,
"25,700",,34.56,제1종근린생활,2007,2020,,창전동,마포구,제2종일반주거,7,집합,3,,11440,1,,,
"10,500",,21.01,판매,2007,2020,,창전동,마포구,제3종일반주거,7,집합,24,,11440,,,,
"10,000",,21.01,판매,2007,2020,,창전동,마포구,제3종일반주거,7,집합,25,,11440,10,,,
"60,000",,32.67,제1종근린생활,2003,2020,,창전동,마포구,제2종일반주거,7,집합,27,,11440,,,,
"33,131",,25.93,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,,,
"58,006",,43.88,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,,,
"40,858",,29.75,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,,,
"38,617",,25.93,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,,,
"47,766",,29.75,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,,,
"68,191",,39.58,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,,,
"54,787",,29.27,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,,,
"44,681",,47.74,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,,,
"50,957",,32.15,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,,,
"62,441",,43.88,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,20.08.14,O,
"62,441",,43.88,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,20.08.14,O,
"36,898",,25.93,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,20.08.14,O,
"42,334",,29.75,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,20.08.14,O,
"36,898",,25.93,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,20.08.14,O,
"42,334",,29.75,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,20.08.14,O,
"56,322",,39.58,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,20.08.14,O,
"41,651",,29.27,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,20.08.14,O,
"58,006",,43.88,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,,,
"45,749",,32.15,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,20.08.14,O,
"67,933",,47.74,제2종근린생활,2018,2020,,상수동,마포구,제2종일반주거,7,집합,3,,11440,,20.08.14,O,
"16,000",,32.6,업무,1989,2020,,서교동,마포구,제2종일반주거,7,집합,4,,11440,4,,,
"397,000",,216.31,제2종근린생활,1969,2020,145.5,서교동,마포구,제2종일반주거,7,일반,13,,11440,,,,
"475,000",,555.29,제2종근린생활,1989,2020,313.1,서교동,마포구,제2종일반주거,7,일반,15,,11440,,20.08.05,O,
"475,000",,555.29,제2종근린생활,1989,2020,313.1,서교동,마포구,제2종일반주거,7,일반,15,,11440,,,,
"38,000",,47.39,제2종근린생활,1999,2020,,동교동,마포구,근린상업,7,집합,10,,11440,,,,
"7,000",,4.07,판매,2007,2020,,동교동,마포구,근린상업,7,집합,30,,11440,,,,
"2,710",,3.58,판매,2007,2020,,동교동,마포구,근린상업,7,집합,31,,11440,,,,
"100,000",,97.16,판매,2015,2020,,합정동,마포구,준주거,7,집합,7,,11440,,,,
"250,000",,337.86,제2종근린생활,2002,2020,114,합정동,마포구,제2종일반주거,7,일반,13,,11440,,,,
"104,000",,58.76,판매,2015,2020,,합정동,마포구,준주거,7,집합,20,,11440,,,,
"194,500",,373.6,제1종근린생활,1994,2020,132.9,망원동,마포구,제2종일반주거,7,일반,1,,11440,,,,
"190,000",,217.14,제2종근린생활,1988,2020,142.5,망원동,마포구,제2종일반주거,7,일반,1,,11440,,,,
"12,000",,30.4,제2종근린생활,2008,2020,,망원동,마포구,제2종일반주거,7,집합,27,,11440,2,,,
"11,600",,30.4,제2종근린생활,2008,2020,,망원동,마포구,제2종일반주거,7,집합,27,,11440,2,20.09.04,O,
"467,000",,525.36,판매,2009,2020,,망원동,마포구,제2종일반주거,7,집합,28,,11440,,,,
"260,000",,312.96,제2종근린생활,1991,2020,129,망원동,마포구,제2종일반주거,7,일반,30,,11440,,,,
"186,000",,208.29,제2종근린생활,1991,2020,93,연남동,마포구,제2종일반주거,7,일반,5,,11440,,,,
"230,000",,251.3,제1종근린생활,1970,2020,135.5,연남동,마포구,제2종일반주거,7,일반,9,,11440,,,,
"255,000",,268.27,제2종근린생활,1972,2020,170.9,연남동,마포구,제2종일반주거,7,일반,20,,11440,,,,
"89,000",,148.32,제2종근린생활,2006,2020,,성산동,마포구,제2종일반주거,7,집합,2,,11440,1,,,
"23,214",,60.33,제1종근린생활,2018,2020,,성산동,마포구,유통상업,7,집합,14,,11440,,,,
"18,762",,43.25,제1종근린생활,2018,2020,,성산동,마포구,유통상업,7,집합,14,,11440,,,,
"24,000",,57,제2종근린생활,2011,2020,,성산동,마포구,제3종일반주거,7,집합,17,,11440,2,,,
"250,000",,249.24,제2종근린생활,2001,2020,107.8,성산동,마포구,제3종일반주거,7,일반,18,,11440,,,,
"150,000",,139.98,기타,2010,2020,,상암동,마포구,제3종일반주거,7,집합,1,,11440,7,,,
"114,000",,40.51,판매,2007,2020,,상암동,마포구,일반상업,7,집합,7,,11440,,,,
"79,000",,60.67,업무,2007,2020,,상암동,마포구,일반상업,7,집합,14,,11440,2,,,
"110,000",,84.78,기타,2010,2020,,상암동,마포구,제3종일반주거,7,집합,14,,11440,20,,,
"24,000",,21.42,판매,2007,2020,,상암동,마포구,일반상업,7,집합,15,,11440,,,,
"34,200",,11.97,제2종근린생활,2016,2020,,상암동,마포구,일반상업,7,집합,17,,11440,,,,
"14,500",,23.9,제2종근린생활,2005,2020,,상암동,마포구,제3종일반주거,7,집합,21,,11440,3,,,
"110,000",,180.65,업무,2007,2020,,상암동,마포구,일반상업,7,집합,21,,11440,16,,,
"150,000",,139.98,기타,2010,2020,,상암동,마포구,제3종일반주거,7,집합,23,,11440,3,,,
"133,000",,118.35,기타,2010,2020,,상암동,마포구,제3종일반주거,7,집합,25,,11440,8,,,
"24,700",,45.85,업무,1987,2020,,아현동,마포구,준주거,8,집합,1,,11440,10,,,
"11,700",,19.6,업무,1987,2020,,아현동,마포구,준주거,8,집합,6,,11440,6,,,
