거래금액,거래유형,건물면적,건물주용도,건축년도,년,대지면적,법정동,시군구,용도지역,월,유형,일,중개사소재지,지역코드,해제사유발생일,해제여부,층
"11,000",,35.18,제2종근린생활,2000,2019,,북가좌동,서대문구,제2종일반주거,5,집합,27,,11410,,,5
"23,000",,61.05,제2종근린생활,2018,2019,,북가좌동,서대문구,제3종일반주거,5,집합,27,,11410,,,2
"65,397",,125.62,제1종근린생활,,2019,48,충정로2가,서대문구,준주거,6,일반,5,,11410,,,
"128,500",,52.89,제2종근린생활,1959,2019,89.3,냉천동,서대문구,제3종일반주거,6,일반,20,,11410,,,
"400,000",,130.62,제2종근린생활,2018,2019,,북아현동,서대문구,제2종일반주거,6,집합,10,,11410,,,1
"98,500",,56.2,제2종근린생활,1955,2019,152,북아현동,서대문구,제1종일반주거,6,일반,24,,11410,,,
"70,000",,69.22,판매,2018,2019,,북아현동,서대문구,제3종일반주거,6,집합,28,,11410,,,
"10,500",,39.91,제1종근린생활,1986,2019,23.17,홍제동,서대문구,제2종일반주거,6,일반,19,,11410,,,
"108,000",,88.74,제2종근린생활,2006,2019,172,홍제동,서대문구,제2종일반주거,6,일반,22,,11410,,,
"25,000",,17.72,제1종근린생활,1970,2019,,홍제동,서대문구,일반상업,6,집합,28,,11410,,,
"200,000",,135.84,제1종근린생활,1965,2019,75.4,대현동,서대문구,일반상업,6,일반,5,,11410,,,
"94,150",,92.27,제1종근린생활,2019,2019,,대현동,서대문구,일반상업,6,집합,28,,11410,,,1
"37,500",,92.27,제1종근린생활,2019,2019,,대현동,서대문구,일반상업,6,집합,28,,11410,,,2
"600,000",,652.1,제1종근린생활,2002,2019,434,창천동,서대문구,제2종일반주거,6,일반,10,,11410,,,
"8,500",,6.76,제1종근린생활,1993,2019,,창천동,서대문구,제2종일반주거,6,집합,29,,11410,,,2
"15,000",,33.42,제1종근린생활,2018,2019,,홍은동,서대문구,제2종일반주거,6,집합,19,,11410,,,1
"24,556",,89.26,제1종근린생활,1969,2019,46,홍은동,서대문구,제3종일반주거,6,일반,21,,11410,,,
"34,800",,163.35,제2종근린생활,1996,2019,,홍은동,서대문구,제2종일반주거,6,집합,22,,11410,,,1
"54,500",,219.18,제1종근린생활,1968,2019,,홍은동,서대문구,제3종일반주거,6,집합,29,,11410,,,
"71,500",,151.69,제2종근린생활,2014,2019,,북가좌동,서대문구,제3종일반주거,6,집합,21,,11410,,,6
"50,000",,49.83,제2종근린생활,2018,2019,,남가좌동,서대문구,제3종일반주거,6,집합,8,,11410,,,
"339,372",,546.36,제1종근린생활,1983,2019,463.1,남가좌동,서대문구,제3종일반주거,6,일반,20,,11410,,,
"2,000",,10.24,제1종근린생활,1992,2019,,남가좌동,서대문구,제2종일반주거,6,집합,20,,11410,,,1
"340,000",,546.36,제1종근린생활,1983,2019,463.1,남가좌동,서대문구,제3종일반주거,6,일반,20,,11410,,,
"336,944",,546.36,제1종근린생활,1983,2019,463.1,남가좌동,서대문구,제3종일반주거,6,일반,20,,11410,,,
"14,000",,52.44,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"18,000",,67.85,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"18,000",,67.41,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"17,000",,65.27,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"12,000",,45.23,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"17,500",,63.11,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"12,000",,45.39,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"9,000",,33.75,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"10,000",,37.39,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"5,000",,19.35,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"17,500",,65.39,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"13,000",,47,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"14,000",,52.98,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"13,000",,48.25,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"14,000",,52.44,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"23,000",,86.7,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"5,000",,18.66,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"26,000",,98.12,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"21,000",,79.77,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"41,000",,153.39,업무,2006,2019,,합동,서대문구,준주거,7,집합,18,,11410,,,
"58,100",,20.99,제1종근린생활,2005,2019,,북아현동,서대문구,제2종일반주거,7,집합,13,,11410,,,1
"171,250",,23.14,제1종근린생활,1942,2019,96.2,북아현동,서대문구,근린상업,7,일반,29,,11410,,,
"118,000",,70.28,제1종근린생활,1968,2019,69.77,북아현동,서대문구,근린상업,7,일반,29,,11410,,,
"29,000",,87.28,제1종근린생활,1970,2019,,홍제동,서대문구,일반상업,7,집합,15,,11410,,,2
"100,000",,125.42,제2종근린생활,1968,2019,354,홍제동,서대문구,제3종일반주거,7,일반,19,,11410,,,
"12,700",,20.8,제2종근린생활,2000,2019,,홍제동,서대문구,제3종일반주거,7,집합,24,,11410,,,
"375,000",,700.02,제1종근린생활,1995,2019,188.1,대현동,서대문구,일반상업,7,일반,23,,11410,,,
"25,000",,30.08,제2종근린생활,2014,2019,,대현동,서대문구,일반상업,7,집합,29,,11410,,,2
"530,000",,183.14,제1종근린생활,1964,2019,213.6,대현동,서대문구,일반상업,7,일반,29,,11410,,,
"457,400",,159.84,제1종근린생활,1975,2019,133.9,대현동,서대문구,일반상업,7,일반,29,,11410,,,
"347,000",,292.82,제1종근린생활,1941,2019,114.7,대현동,서대문구,준주거,7,일반,31,,11410,,,
"5,000",,15.06,제2종근린생활,1993,2019,,창천동,서대문구,제2종일반주거,7,집합,1,,11410,,,
"5,000",,15.06,제2종근린생활,1993,2019,,창천동,서대문구,제2종일반주거,7,집합,1,,11410,,,
"14,200",,26.95,업무,2000,2019,,창천동,서대문구,일반상업,7,집합,19,,11410,,,16
"1,208,000",,1311.72,숙박,1973,2019,487.2,창천동,서대문구,일반상업,7,일반,25,,11410,,,
"30,400",,78.22,제1종근린생활,1985,2019,,연희동,서대문구,제2종일반주거,7,집합,12,,11410,,,1
"3,000",,14.44,판매,1990,2019,,홍은동,서대문구,제3종일반주거,7,집합,15,,11410,,,2
"59,000",,42.67,제2종근린생활,2017,2019,,홍은동,서대문구,제3종일반주거,7,집합,24,,11410,,,
"20,000",,47.14,제2종근린생활,1966,2019,,남가좌동,서대문구,일반상업,7,집합,5,,11410,,,3
"430,000",,1274.46,제2종근린생활,1973,2019,264.5,합동,서대문구,준주거,8,일반,30,,11410,,,
"42,000",,22.02,제1종근린생활,1982,2019,39.7,냉천동,서대문구,제2종일반주거,8,일반,2,,11410,,,
"19,000",,36.42,제2종근린생활,2014,2019,,홍제동,서대문구,제2종일반주거,8,집합,27,,11410,,,2
"36,361",,113.49,제2종근린생활,2007,2019,,대현동,서대문구,일반상업,8,집합,1,,11410,,,
"36,721",,116.23,제2종근린생활,2007,2019,,대현동,서대문구,일반상업,8,집합,1,,11410,,,
"470,000",,564.06,제2종근린생활,1998,2019,139.8,대현동,서대문구,일반상업,8,일반,8,,11410,,,
"140,000",,319.07,제2종근린생활,2004,2019,,대현동,서대문구,준주거,8,집합,29,,11410,,,2
"980,000",,828.38,제2종근린생활,,2019,245.6,창천동,서대문구,일반상업,8,일반,1,,11410,,,
"14,400",,32.41,업무,2000,2019,,창천동,서대문구,일반상업,8,집합,8,,11410,,,11
"92,408",,18.28,제1종근린생활,1959,2019,,창천동,서대문구,일반상업,8,집합,20,,11410,,,
"80,713",,16.74,제1종근린생활,1959,2019,,창천동,서대문구,일반상업,8,집합,20,,11410,,,
"300,000",,738.47,제1종근린생활,2002,2019,262.5,창천동,서대문구,제2종일반주거,8,일반,21,,11410,,,
"430,000",,796.93,제2종근린생활,1995,2019,288.3,창천동,서대문구,제2종일반주거,8,일반,21,,11410,,,
"270,000",,487.8,제2종근린생활,1984,2019,239.7,연희동,서대문구,제2종일반주거,8,일반,13,,11410,,,
"5,500",,29.88,제1종근린생활,1978,2019,,연희동,서대문구,제2종일반주거,8,집합,23,,11410,,,2
"29,900",,55.25,제1종근린생활,1985,2019,43,홍은동,서대문구,제2종일반주거,8,일반,3,,11410,,,
"23,000",,29.1,제1종근린생활,1979,2019,26.4,홍은동,서대문구,제2종일반주거,8,일반,14,,11410,,,
"69,500",,114.4,제2종근린생활,2014,2019,,북가좌동,서대문구,제3종일반주거,8,집합,14,,11410,,,
"9,245",,13.22,제1종근린생활,1966,2019,,남가좌동,서대문구,일반상업,8,집합,5,,11410,,,
"6,000",,4.95,제1종근린생활,1999,2019,,남가좌동,서대문구,제3종일반주거,8,집합,25,,11410,,,
"25,000",,21,제1종근린생활,1999,2019,,남가좌동,서대문구,제3종일반주거,8,집합,25,,11410,,,
"110,000",,46.28,제1종근린생활,,2019,148.7,미근동,서대문구,일반상업,9,일반,26,,11410,,,
"33,500",,82.98,교육연구,1999,2019,,북아현동,서대문구,제2종일반주거,9,집합,2,,11410,,,3
"95,000",,165.95,교육연구,1999,2019,,북아현동,서대문구,제2종일반주거,9,집합,5,,11410,,,3
"15,000",,28.9,업무,2001,2019,,대현동,서대문구,일반상업,9,집합,5,,11410,,,10
"27,500",,6.71,판매,2007,2019,,대현동,서대문구,일반상업,9,집합,28,,11410,,,1
"444,000",,863.49,제2종근린생활,2011,2019,340,창천동,서대문구,제2종일반주거,9,일반,18,,11410,,,
"290,000",,651.23,제2종근린생활,1981,2019,380,연희동,서대문구,제3종일반주거,9,일반,23,,11410,,,
"250,000",,420.1,기타,1970,2019,281.7,연희동,서대문구,제1종전용주거,9,일반,25,,11410,,,
"360,000",,1117.22,제2종근린생활,1994,2019,360,홍은동,서대문구,제2종일반주거,9,일반,30,,11410,,,
"36,500",,29.17,제1종근린생활,2018,2019,,북가좌동,서대문구,제3종일반주거,9,집합,4,,11410,,,1
"123,000",,215.04,제2종근린생활,1974,2019,199.9,북가좌동,서대문구,제2종일반주거,9,일반,19,,11410,,,
"23,000",,38.46,제2종근린생활,2019,2019,,남가좌동,서대문구,제2종일반주거,9,집합,17,,11410,,,1
"150,000",,82.64,제2종근린생활,1956,2019,155.4,충정로2가,서대문구,제3종일반주거,10,일반,14,,11410,,,
"75,300",,78.74,제2종근린생활,1955,2019,69.4,충정로2가,서대문구,제3종일반주거,10,일반,18,,11410,,,
"70,000",,29.75,제2종근린생활,1934,2019,66.1,충정로3가,서대문구,제3종일반주거,10,일반,10,,11410,,,
"212,900",,372.55,업무,1996,2019,,충정로3가,서대문구,준주거,10,집합,15,,11410,,,
"297,100",,517.71,업무,1996,2019,,충정로3가,서대문구,준주거,10,집합,15,,11410,,,
"64,000",,24.16,제1종근린생활,2005,2019,,북아현동,서대문구,제2종일반주거,10,집합,11,,11410,,,2
"74,100",,20.02,제1종근린생활,1985,2019,24.5,북아현동,서대문구,근린상업,10,일반,21,,11410,,,
"36,300",,12.4,제2종근린생활,,2019,20.33,북아현동,서대문구,근린상업,10,일반,21,,11410,,,
"36,300",,12.4,제2종근린생활,,2019,20.33,북아현동,서대문구,근린상업,10,일반,21,,11410,,,
"36,300",,12.4,제2종근린생활,,2019,20.33,북아현동,서대문구,근린상업,10,일반,21,,11410,,,
"36,300",,12.4,제2종근린생활,,2019,20.33,북아현동,서대문구,근린상업,10,일반,21,,11410,,,
"55,750",,14.43,제2종근린생활,,2019,35.45,북아현동,서대문구,근린상업,10,일반,21,,11410,,,
"27,880",,7.21,제2종근린생활,,2019,17.73,북아현동,서대문구,근린상업,10,일반,21,,11410,,,
"47,500",,10.82,제2종근린생활,,2019,26.59,북아현동,서대문구,근린상업,10,일반,21,,11410,,,
"74,100",,20.02,제1종근린생활,1985,2019,24.5,북아현동,서대문구,근린상업,10,일반,21,,11410,,,
"272,800",,299.09,제1종근린생활,1997,2019,106.1,북아현동,서대문구,근린상업,10,일반,26,,11410,,,
"60,000",,18.84,제2종근린생활,1966,2019,14.9,북아현동,서대문구,근린상업,10,일반,28,,11410,,,
"16,000",,16.53,판매,1966,2019,,홍제동,서대문구,준주거,10,집합,15,,11410,,,
"2,600",,3.8,판매,2007,2019,,대현동,서대문구,일반상업,10,집합,31,,11410,,,
"2,600",,3.8,판매,2007,2019,,대현동,서대문구,일반상업,10,집합,31,,11410,,,
"390,000",,593.95,제2종근린생활,2004,2019,156,창천동,서대문구,제3종일반주거,10,일반,1,,11410,,,
"215,000",,569.52,제2종근린생활,2004,2019,170,창천동,서대문구,제3종일반주거,10,일반,2,,11410,,,
"850,000",,1215.01,숙박,2002,2019,265.8,창천동,서대문구,일반상업,10,일반,8,,11410,,,
"38,900",,38.93,제1종근린생활,2005,2019,,창천동,서대문구,일반상업,10,집합,21,,11410,,,4
"8,600",,5.94,제1종근린생활,1993,2019,,창천동,서대문구,제2종일반주거,10,집합,30,,11410,,,2
"14,500",,29.24,업무,2000,2019,,창천동,서대문구,일반상업,10,집합,30,,11410,,,12
"399,000",,654.65,제1종근린생활,1975,2019,376.2,연희동,서대문구,제3종일반주거,10,일반,12,,11410,,,
"14,000",,55.76,제1종근린생활,1993,2019,,홍은동,서대문구,제3종일반주거,10,집합,10,,11410,,,1
"161,000",,390.05,제2종근린생활,1990,2019,173.6,홍은동,서대문구,제2종일반주거,10,일반,17,,11410,,,
"28,000",,36,제2종근린생활,2017,2019,,홍은동,서대문구,제3종일반주거,10,집합,19,,11410,,,2
"86,000",,42.03,제2종근린생활,2014,2019,,북가좌동,서대문구,제3종일반주거,10,집합,7,,11410,,,1
"21,000",,101.14,업무,2017,2019,,북가좌동,서대문구,제2종일반주거,10,집합,22,,11410,,,2
"21,000",,105.54,업무,2017,2019,,북가좌동,서대문구,제2종일반주거,10,집합,22,,11410,,,2
"13,500",,29.31,제1종근린생활,1996,2019,,충정로3가,서대문구,준주거,11,집합,21,,11410,,,
"217,800",,62.72,제2종근린생활,1986,2019,36,북아현동,서대문구,근린상업,11,일반,1,,11410,,,
"140,000",,46.59,제2종근린생활,,2019,114.7,북아현동,서대문구,근린상업,11,일반,20,,11410,,,
"113,100",,19.83,제1종근린생활,1940,2019,37.4,북아현동,서대문구,근린상업,11,일반,26,,11410,,,
"23,500",,103.82,제2종근린생활,2004,2019,,홍제동,서대문구,준주거,11,집합,26,,11410,,,2
"2,550",,9.88,제1종근린생활,1992,2019,,홍제동,서대문구,제2종일반주거,11,집합,30,,11410,,,
"21,907",,41.14,제1종근린생활,2017,2019,,대현동,서대문구,일반상업,11,집합,15,,11410,,,2
"74,500",,104.27,제1종근린생활,1984,2019,140.8,대신동,서대문구,제3종일반주거,11,일반,5,,11410,,,
"710,000",,358.75,제2종근린생활,2013,2019,146.1,창천동,서대문구,제3종일반주거,11,일반,1,,11410,,,
"12,400",,28.49,업무,2000,2019,,창천동,서대문구,일반상업,11,집합,21,,11410,,,6
"41,900",,77.29,제2종근린생활,2004,2019,,연희동,서대문구,제3종일반주거,11,집합,1,,11410,,,1
"208,056",,222.16,제1종근린생활,1981,2019,200.7,연희동,서대문구,제3종일반주거,11,일반,14,,11410,,,
"15,000",,31.44,제1종근린생활,2018,2019,,홍은동,서대문구,제2종일반주거,11,집합,22,,11410,,,1
"98,000",,284.35,제1종근린생활,2003,2019,142,홍은동,서대문구,제2종일반주거,11,일반,27,,11410,,,
"71,500",,46.5,제1종근린생활,2015,2019,,남가좌동,서대문구,제3종일반주거,11,집합,11,,11410,,,
"75,000",,15.24,제2종근린생활,1958,2020,24,북아현동,서대문구,제2종일반주거,1,일반,6,,11410,,,
"3,000",,33.02,제1종근린생활,1996,2020,,홍제동,서대문구,제2종일반주거,1,집합,13,,11410,,,2
"21,300",,49.96,제2종근린생활,2019,2020,,홍제동,서대문구,제2종일반주거,1,집합,21,,11410,,,
"391,500",,247.6,제1종근린생활,1981,2020,202.7,대현동,서대문구,일반상업,1,일반,15,,11410,,,
"391,500",,247.6,제1종근린생활,1981,2020,202.7,대현동,서대문구,일반상업,1,일반,15,,11410,,,
"84,000",,49.99,제1종근린생활,2018,2020,,대현동,서대문구,일반상업,1,집합,18,,11410,,,1
"32,253",,55.65,제1종근린생활,2017,2020,,대현동,서대문구,일반상업,1,집합,23,,11410,,,2
"16,000",,28.9,업무,2001,2020,,대현동,서대문구,일반상업,1,집합,31,,11410,,,8
"38,000",,61.41,제2종근린생활,2001,2020,,북가좌동,서대문구,제3종일반주거,1,집합,20,,11410,,,5
"10,900",,53.74,제2종근린생활,2000,2020,,북가좌동,서대문구,제2종일반주거,1,집합,21,,11410,,,5
"91,500",,44.72,제2종근린생활,2014,2020,,북가좌동,서대문구,제3종일반주거,1,집합,31,,11410,,,1
"83,000",,37.92,제2종근린생활,2014,2020,,북가좌동,서대문구,제3종일반주거,1,집합,31,,11410,,,1
"18,500",,52.62,제2종근린생활,1998,2020,,남가좌동,서대문구,준주거,1,집합,14,,11410,,,2
"34,600",,39.1,제1종근린생활,1983,2020,,남가좌동,서대문구,준주거,1,집합,15,,11410,,,
"62,620",,48.78,제1종근린생활,0000,2020,,남가좌동,서대문구,제3종일반주거,1,집합,29,,11410,,,
"62,615",,48.78,제1종근린생활,0000,2020,,남가좌동,서대문구,제3종일반주거,1,집합,29,,11410,,,
"77,900",,63.14,제1종근린생활,0000,2020,,남가좌동,서대문구,제3종일반주거,1,집합,29,,11410,,,
